mutant_id,program,operator,before,after,label
bb8be320afc1dfe29826c33a2da5d2de04ad8f9b,XmlFriendlyNameCoder.java,ROD,if (c == dollarReplacementFirstChar || c == escapeReplacementFirstChar) {,if (false || c == escapeReplacementFirstChar) {,0
bb94dd885f3405175acd82caec0360a6696542ef,Triangle.java,ROR,if (a + b < c || a + c < b || b + c < a) {,if (a + b < c || a + c != b || b + c < a) {,0
bbc8fd09624d9253028c5e420d852e93664cf19a,ArrayUtils.java,AOIU,startIndex = array.length - 1;,startIndex = array.length - -1;,0
bbdbcc389d24e58e5abfab1f96070bd6e42c9bf4,Simulator.java,AORB,nAifsd = sifs + aifs1 * slot;,nAifsd = sifs / (aifs1 * slot);,0
bbe6949d3312cf21e35c0aacddf933ccaaa56a38,Defroster.c,AOIS,We1_BA_DEF = We1_BA_DEF_ev_ctr2 * We1_BA_DEF_ev_ctr2 - ( We1_BA_DEF_ev_ctr3 - 1000);,We1_BA_DEF = --We1_BA_DEF_ev_ctr2 * We1_BA_DEF_ev_ctr2 - ( We1_BA_DEF_ev_ctr3 - 1000);,1
bbf986e4bda69120fe6eb4abe889891cc9071f4f,Triangle.java,AOIU,trian = 0;,trian = -1;,0
bbfb3045fee3751d1ad025f18e7fc94f1604e7a9,Triangle.java,AORB,if (trian == 3 && b + c > a) {,if (trian == 3 && b % c > a) {,0
bc159ea07f4f7001b08d012d9d6762dbaa0180ce,Bisect.java,AORB,x = (M + x) / 2;,x = M + x + 2;,0
bc19137f5a338b37462c17514dc9bc2ef50b4b02,Profit.java,ROR,else if(i<=600000),else if(i<600000),1
bc2c7e5461dac964bee0464f112c61dab26251f9,ArrayUtils.java,AORB,int newSize = endIndexExclusive - startIndexInclusive;,int newSize = endIndexExclusive + startIndexInclusive;,0
bc32445bbf1993b9102b7a2eb519af3ae9ad4629,Calendar.c,AOIS,day_code = (year + x1 - x2 + x3) %7;,day_code = (year + x1 - x2 + x3--) %7;,1
bc344d721226cdb40ce8e7d4a65416a6e2ca4180,Triangle.java,AORB,if (a + b < c || a + c < b || b + c < a) {,if (a + b < c || a / c < b || b + c < a) {,0
bc38608b9d15e16c5ab9fd2160acfa9f9e2439e5,Triangle.java,AORB,trian = trian + 3;,trian = 3;,0
bc4e9f360f862f4f81957fe2b8343571ac4d5c39,Triangle.java,ROR,if (a <= 0 || b <= 0 || c <= 0) {,if (a <= 0 || b == 0 || c <= 0) {,0
bc5cdbda8957efdf577f578114d4d09ebf84e1d4,Triangle.java,AOIU,trian = trian + 2;,trian = trian + -2;,0
bc5e886f18485f9397cf5efc3e705b86aa8ba4e4,QuickSort.java,ADL,data[i] = data[j];,,0
bc7a12a5aaaad5daa31ac72609aabd6612ecaa18,Space.c,ABSI,curr_ptr = &curr;,curr_ptr = abs(&curr);,1
bc85d63753fbc9a5ddadace60b4ce85247770829,WordUtils.java,AORB,"int spaceToWrapAt = str.lastIndexOf(' ', wrapLength + offset);","int spaceToWrapAt = str.lastIndexOf(' ', wrapLength - offset);",0
bc878c83a84828d3e5733f703b6bde5653ec8e4d,Replace.c,AOIU,(*i) = (*i) + 1;,(*i) = abs(*i) + 1;,1
bcacd8b781a07e5592dd33c720dae35cd49a5343,ArrayUtils.java,VDL,if (ArrayUtils.isEmpty(array)) {,if (true) {,0
bccfc7e2d38530e8a9fcd5f7ef7154468c293e8d,Insert.java,AOIS,a[3] = number;,a[3] = number--;,1
bd1066373205c57f6099cb5acb43bb9d543ff3d7,Triangle.java,,if (trian == 2 && a + c > b) {,if (trian == 2 == a + c > b) {,1
bd46830b12ac64c1af095a09d5be76fc2530fee5,XmlFriendlyNameCoder.java,AOIU,i += escapeCharReplacement.length() - 1;,i += escapeCharReplacement.length() - -1;,0
bd4c921c5a5d1048a36f4e126a631bd25ec2ebd0,Make.c,AOIU,"*memname_p = savestring (p + 1, end - (p + 1));","*memname_p = savestring (p + 1, end - (p-- + 1));",1
bd53d5f06f0585d429a049f8f433e51885395b5a,QuickSort.java,AOIS,while (bound > data[lower]) {,while (bound > data[lower--]) {,0
bd8165ab972b6a82be8a445183a2eefe83bd29fd,QuickSort.java,AORB,"swap( data, first, (first + last) / 2 );","swap( data, first, (first * last) / 2 );",0
bd8ba3c2357ae89a644b8220d2643cf0eee278f9,Replace.c,ABSI,"junk = addstr(EOL, pat, &j, MAXPAT);","junk = addstr(EOL, abs(pat), &j, MAXPAT);",1
bd8c7de793d868b6412d4727584f55ffc268a423,Defroster.java,AOIS,We1_BA_DEF = We1_BA_DEF_ev_ctr2 * We1_BA_DEF_ev_ctr2 - ( We1_BA_DEF_ev_ctr3 - 1000);,We1_BA_DEF = We1_BA_DEF_ev_ctr2 * We1_BA_DEF_ev_ctr2 - ( We1_BA_DEF_ev_ctr3++ - 1000);,1
bd92b033268bcc89c777ce2060a26726c1c76b9c,Triangle.java,AORB,if (a + b < c || a + c < b || b + c < a) {,if (a - b < c || a + c < b || b + c < a) {,0
bda8bccf14e8c1a8a731b2ec07f77aae562a98c4,Space.c,ROR,if (i >= UNLEN),if (i > UNLEN),1
bdab603145c1438eeb296216d82e6b2087216553,Flex.c,ROR,if ( yyin == NULL ),if ( yyin <= NULL ),1
bdbef3e8f62d0b3ef9a8c665af0f12af508e5fed,Triangle.java,VDL,return SCALENE;,return 0;,0
bde413d68a4094c0ac7a1fc94ac465e9cf2857a6,Replace.c,ABSI,"junk = addstr(ANY, pat, &j, MAXPAT);","junk = addstr(ANY, abs(pat), &j, MAXPAT);",1
bdfda1072c25d82c62b08b2573fe37a4f8f752b0,Vector3D.java,AORB,"return new Vector3D(0, inverse * z, -inverse * y);","return new Vector3D(0, inverse * z, +inverse * y);",0
be01fdcd10cc62d6c4af11a340ef54e02c73d70f,ArrayUtils.java,CR,if (startIndex < 0) {,if (startIndex < 1) {,0
be0f3728106a80fe9f4aae7575214f59a12f85c3,ArrayUtils.java,ROR,if (newSize <= 0) {,if (newSize < 0) {,0
be11bc40290426eb65275fb2a0751242e47afa46,Triangle.java,,if (trian == 3 && b + c > a) {,if (trian == -3 && b + c > a) {,0
be4a9287f98e1f0ccc5f2611a94ca728095fff83,ArrayUtils.java,CR,startIndexInclusive = 0;,startIndexInclusive = 1;,0
be7377c8f74c05436a78855864eef21cdf8ccf18,Triangle.java,ROR,if (trian == 2 && a + c > b) {,if (trian <= 2 && a + c > b) {,0
be8e0a3d443bda61d8ac8bc431f4f202d89cc93d,Triangle.java,ISDL,if (a <= 0 || b <= 0 || c <= 0) { return INVALID; },,0
beab813d41617ec97380a3ac4a32a6a8ef650e63,Make.c,ABSI,"char *p = strchr (name, '('), *end = name + strlen (name) - 1;","char *p = strchr (name, '('), *end = name + strlen (abs(name)) - 1;",1
bebef5158f0ea15c3114feccf416de698f0cff2c,Triangle.java,AORB,if (trian == 3 && b + c > a) {,if (trian == 3 && b * c > a) {,0
bed9d87c57a82d0a4484e79e7371c67bd8e80dba,Simulator.java,SEOR,return true;,return false;,0
bedcc7b86abcfd4dfc30df6eb7074962e6a17a69,Bisect.java,AORB,double diff = x * x - N;,double diff = x + x - N;,0
bf1a0699067f3fbb0d00bf81e29ca669b35cc77f,Calendar.c,ABSI,day_code = (year + x1 - x2 + x3) %7;,day_code = (year + x1 - abs(x2) + x3) %7;,1
bf347e11f3020b0a6d54f8108b18bba9fe7c505e,Prime_number.c,ABSI,"printf(""\nThe total is %d"",h);","printf(""\nThe total is %d"",abs(h));",1
bf431e2fe61ade98232fed215a520e336cda7df6,Triangle.java,CR,trian = trian + 3;,trian = trian + 0;,0
bf441186ac88736d221da47b2575e4e62bd165b1,Triangle.java,ROR,if (trian == 1 && a + b > c) {,if (trian >= 1 && a + b > c) {,0
bf456702e4631a4b85c826eefea8a40515c18b5a,ArrayUtils.java,ROR,if (endIndexExclusive > array.length) {,if (endIndexExclusive != array.length) {,0
bf46595b7c840bdfb071f13cd37d3f70319a4e82,ArrayUtils.java,ROR,if (startIndex < 0) {,if (startIndex <= 0) {,0
bf5675def1737dddcfd8ce0c86d803328c5ba8bf,Calendar.c,ABSI,day_code = (year + x1 - x2 + x3) %7;,day_code = (abs(year) + x1 - x2 + x3) %7;,1
bf652f26a15254d41d2d13d10a314622156386b0,Simulator.java,AORB,nAifsd = sifs + aifs3 * slot;,nAifsd = sifs * (aifs3 * slot);,0
bf6f6bb06dcecea89d3ab328a9d8dd42912ce1df,ArrayUtils.java,ROR,if (newSize <= 0) {,if (newSize == 0) {,0
bf8905f2be08ffd05fb9f65ea7f81506d16bc64b,ArrayUtils.java,ROD,if (valueToFind == array[i]) {,if (false) {,0
bf932fe960771907c809b8b45507ba7cbe94d64f,Defroster.java,ROR,if ( ControlElement_DEF == 0),if ( ControlElement_DEF <= 0),1
bfdf251dc52db6584798639eb469ff70b3a1a195,Triangle.java,AORB,if (a + b < c || a + c < b || b + c < a) {,if (true || b + c < a) {,0
c030211a31e90c25ee0ad2ab23edb8f6efb517de,Triangle.java,CR,trian = trian + 1;,trian = trian + 0;,0
c038afa8e6e1d6e3c2dd3d21a44904805bd4d84a,Replace.c,ABSI,"k = amatch(lin, i, pat, j + patsize(pat, j));","k = amatch(lin, i, pat, abs(j) + patsize(pat, j));",1
c062fde68446169ab11199d69fd5a418d44625bc,Space.c,ROR,if (strlen(word) == 0),if (strlen(word) <= 0),1
c0c0fb8bbd7ed6123d48ec45b6d2f56bb885d9b9,ArrayUtils.java,ROR,} else if (startIndex >= array.length) {,} else if (startIndex == array.length) {,0
c0ca7886857d475a5d9d84d6f230c658e2c6bb5a,Triangle.java,AOIS,trian = trian + 3;,trian = trian++ + 3;,1
c103603eed210e08cd2abfdb7ee76c20a7cef09d,Defroster.java,AOIS,if ( ! ( We1_BA_DEF == We1_BA_DEF_ev )),if ( ! ( We1_BA_DEF == ++We1_BA_DEF_ev )),1
c1083cc4995e2182bef298f058cb1520e1048528,Triangle.java,ROD,if (a == b) {,if (false) {,0
c114605a200225e1170941739b4492cd693afbba,Min.java,AOIS,Min = I;,Min = I++;,1
c115f1b2ad0d6a1df3c8818e60e1bcbb3e69dff1,Bisect.java,ADL,x = (M + x) / 2;,,0
c11a3ff2d2561f83038046a48921852e785cb51c,ArrayUtils.java,AORB,startIndex = array.length - 1;,startIndex = array.length / 1;,0
c124ced6ce3a6e3edab18c05776a03345329061b,Simulator.java,AOIU,float nAifsd = sifs + 2 * slot;,float nAifsd = sifs + -2 * slot;,0
c144863178b009fc8f4c6d5ca85b253f9c352d9f,WordUtils.java,CR,int offset = 0;,int offset = 1;,0
c1555df3645e34198c59a1999a6b6bf8f2bfc6e2,ArrayUtils.java,CDL,if (newSize <= 0) {,if (true) {,0
c15782443c02880372c0da228a4a31a61ef01951,Space.c,AOIS,word[i] = ch; ch = (*tp)->info;,word[i] = ch++; ch = (*tp)->info++;,1
c16981ec8152bdad5b18ee9fdb5e2eeb21a1f206,ArrayUtils.java,CDL,if (startIndex < 0) {,if (false) {,0
c18089f32f4ac149d410c610e927f3c86f5bf493,Triangle.java,ROR,if (a <= 0 || b <= 0 || c <= 0) {,if (a <= 0 || b <= 0 || c == 0) {,0
c192c055a9707ce5015f2ab824624105ff4a5b18,Triangle.java,AOIS,if (trian == 1 && a + b > c) {,if (trian == 1 && --a + b > c) {,0
c1b0f60de29e1ef3b27c78c9e09d465adb8b255c,Defroster.java,ROR,if (( request == 0) && ( error_e == 0)),if (( request <= 0) && ( error_e == 0)),1
c1c4673727812887aa609684018ab46c7663ac6f,Hashmap.c,AOIS,return key % m->table_size;,return key % m->table_size--;,1
c1c4e5659253ecc065ed002a8702e08656903ef0,Bisect.java,ROR,if (diff > 0) {,if (diff == 0) {,0
c1d4f5cefe6d34f6252d9cef7e8965031878acc5,Defroster.java,AORB,if (( We1_BA_DEF_ev_ctr2 ) - ( We1_BA_DEF_ev_ctr3 ) - ( We1_BA_DEF_ev_ctr5 ) == 1024),if (( We1_BA_DEF_ev_ctr2 ) + ( We1_BA_DEF_ev_ctr3 ) - ( We1_BA_DEF_ev_ctr5 ) == 1024),1
c1ea0f3360d720adf9b6a87137dbe116128eec4e,QuickSort.java,AOIS,if (lower < upper) {,if (lower < ++upper) {,0
c1f0bd8699dec3aa6c82f94174eb1cbaef18b27b,Calendar.c,AORB,x3 = (year - 1.)/ 400.;,x3 = (year + 1.)/ 400.;,0
c1f701af8387c1a74f82ffe927733bced265d30c,Defroster.c,ROR,if (( We1_BA_DEF_ev_ctr0 >= (( signed short ) 3250 )) && error_e > 0 && confirmation_e > 0),if (( We1_BA_DEF_ev_ctr0 >= (( signed short ) 3250 )) && error_e > 0 && confirmation_e <= 0),1
c1f772c67de9761ad7924fbe5c20aa5ee879a0ba,Triangle.java,AORB,trian = trian + 3;,trian = trian;,0
c2054def2642d418e29b4945032fcc594e22205a,QuickSort.java,AOIU,"swap( data, first, (first + last) / 2 );","swap( data, -first, (first + last) / 2 );",0
c20ac1f22d8d2bf748f68ca53ab657a54b81f9f6,Profit.c,ABSI,bonus=bonus1+(i-100000)*0.075;,bonus=bonus1+(abs(i)-100000)*0.075;,1
c213209a6919bb31437798db8b18d52cfe71a7ce,Defroster.c,ROR,if (( We1_BA_DEF_ev_ctr0 >= (( signed short ) 3250 )) && error_e > 0 && confirmation_e > 0),if (( We1_BA_DEF_ev_ctr0 >= (( signed short ) 3250 )) && error_e < 0 && confirmation_e > 0),1
c214a79687cd20e8b95007a4555db9d8c4ec1af0,Triangle.java,ROR,if (trian > 3) {,if (trian < 3) {,0
c2221d512ac1a7ea73f4d4fc22e19effe90d92a4,Defroster.c,AORB,if (( We1_BA_DEF_ev_ctr2 ) - ( We1_BA_DEF_ev_ctr3 ) - ( We1_BA_DEF_ev_ctr5 ) == 1024),if (( We1_BA_DEF_ev_ctr2 ) + ( We1_BA_DEF_ev_ctr3 ) - ( We1_BA_DEF_ev_ctr5 ) == 1024),1
c22ffffb91ee06022084c2a27546198194aebeab,QuickSort.java,LOI,while (bound > data[lower]) {,while (bound > data[~lower]) {,0
c230cabce7de924cd6f045f592eb7a3be8933ba8,Defroster.java,ROR,if (( We1_BA_DEF_ev_ctr0 >= ((  int ) 3250 )) && error_e > 0 && confirmation_e > 0),if (( We1_BA_DEF_ev_ctr0 >= ((  int ) 3250 )) && error_e != 0 && confirmation_e > 0),1
c246d0658990771dc9a36195a40c5ede05c1fbce,Vector3D.java,AORB,double inverse  = 1 / Math.sqrt(y * y + z * z);,double inverse  = 1 / Math.sqrt(y + y + z * z);,0
c26937ab2378d79cc6acf59c2d16c122d4b9cd07,Triangle.java,AOIS,if (a + b < c || a + c < b || b + c < a) {,if (a + b < c || a + c < b || b + c-- < a) {,1
c26ca31b49447461cef943893fa34ff25f554079,Triangle.java,ROR,if (b == c) {,if (b >= c) {,0
c2835d550ac801316c8c949efd5bb1a34df44ef3,Triangle.java,CDL,if (trian == 3 && b + c > a) {,if (b + c > a) {,0
c293dce40d7f8d78c863e2cb8d2b30395f432be0,ArrayUtils.java,AORB,int newSize = endIndexExclusive - startIndexInclusive;,int newSize = endIndexExclusive * startIndexInclusive;,0
c298c69f19d67cc1a70a3f26659870bd922f42ac,Defroster.c,ROR,if (( We1_BA_DEF_ev_ctr0 >= (( signed short ) 3250 )) && error_e > 0 && confirmation_e > 0),if (( We1_BA_DEF_ev_ctr0 >= (( signed short ) 3250 )) && error_e == 0 && confirmation_e > 0),1
c2ba58bb57d138b9545103e3649c57eb3068eaae,Triangle.java,ISDL,if (trian == 3 && b + c > a) { return ISOSCELES; },,0
c2bfcb07aa26b8c4829c43efb17c3a68c9dcca48,Simulator.java,AODU,int position = -1;,int position = 1;,0
c2d2316274aad9104c3ca9456ed1905026d0929e,Triangle.java,AORB,if (trian == 3 && b + c > a) {,if (trian == 3 && b / c > a) {,0
c309dc0cf26dcf4a241ecf245dc1800f0b81df1b,Hashmap.c,ROR,if (status != MAP_OK),if (status < MAP_OK),1
c31e590e9df095a19bd02dec5d19ef61342eb3a0,Profit.c,AORB,bonus=bonus1+(i-100000)*0.075;,bonus=bonus1+(i%100000)*0.075;,1
c342b1dfc9303968e96221a52a023034fbb0096f,Calendar.c,ROR,if(year% 4==0 && year%100 != 0 || year%400==0),if(year% 4==0 && year%100 >= 0 || year%400==0),0
c3638cbe6f4ed400bdda0557b670bb7095b71428,Triangle.java,ROR,if (a == c) {,if (a > c) {,0
c374527024798e00c189b344f86d9b790a8c990f,Hashmap.c,ABSI,"curr = hashmap_hash_int(m, key);","curr = hashmap_hash_int(abs(m), key);",1
c3a8673fced55001179e4faa3f41c42e7831cbd4,Space.c,ROR,if (p == NULL),if (p <= NULL),1
c3c09d49973d5dd224975deac7d2d8e305a0e09c,Triangle.java,LOI,if (a == c) {,if (~a == c) {,0
c3c292b1b57c282321069eedc9b0ce6c2d261e53,Replace.c,ABSI,"junk = addstr(ENDSTR, pat, &j, MAXPAT);","junk = addstr(ENDSTR, pat, abs(&j), MAXPAT);",1
c40023dfb6f0432075ee2edc7930d4ecc3dd6157,QuickSort.java,AOIS,"quicksort( data, upper + 1, last );","quicksort( data, upper + 1, last-- );",1
c41757fe6beb0feccd47fa6a1f25576ef3cc119e,Vector3D.java,AORB,"return new Vector3D(0, inverse * z, -inverse * y);","return new Vector3D(0, inverse * z, -inverse % y);",0
c420060eca68b118d8fd8d7ef073a813521c4eba,QuickSort.java,AOIS,"swap( data, first, (first + last) / 2 );","swap( data, first, (first + last++) / 2 );",0
c42611ff4957b06d76b62ab631ade41fe3f78243,Vector3D.java,AORB,"return new Vector3D(-inverse * z, 0, inverse * x);","return new Vector3D(-inverse * z, 0, inverse - x);",0
c44f7b6746a6d1fc2b70e5c15e7678c70e88d11c,WordUtils.java,FCDL,"wrappedLine.append(str.substring(offset, wrapLength + offset));",;,0
c462a78e87191c9b8b884022da4bd2902de833d3,Defroster.c,AOIS,if ( request > 0 && ( error_e == 0)),if ( request-- > 0 && ( error_e == 0)),1
c49d57ce09b38a9db6fbb671f8e46d3e05398045,Replace.c,AOIS,"junk = addstr(DASH, dest, j, maxset);","junk = addstr(DASH, dest, j, maxset++);",1
c4bcf7222f71439b8b5849f032d4a4b44c741059,Triangle.java,AORB,if (a + b < c || a + c < b || b + c < a) {,if (a + b < c || a / c < b || b + c < a) {,0
c4f20e33956a31954b692397f095776b1dbefbac,Defroster.java,ABSI,We1_BA_DEF = We1_BA_DEF_ev_ctr2 * We1_BA_DEF_ev_ctr2 - ( We1_BA_DEF_ev_ctr3 - 1000);,We1_BA_DEF = We1_BA_DEF_ev_ctr2 * We1_BA_DEF_ev_ctr2 - ( abs(We1_BA_DEF_ev_ctr3) - 1000);,1
c50927c97f8b9543e5e870b2312334116f1134a9,ArrayUtils.java,ROD,} else if (startIndex >= array.length) {,} else if (true) {,0
c50ba54e530b969015c866bd717df27d6b72f261,Triangle.java,CDL,if (trian == 3 && b + c > a) {,if (false && b + c > a) {,0
c5185c0a745223488c9673ab938986655e303506,ArrayUtils.java,CR,if (startIndexInclusive < 0) {,if (startIndexInclusive < 1) {,1
c51e2219b6a3058b7a2f2707ba2f773c282eac3b,Min.java,AOIS,Min=J;},Min=J--;},1
c5311c80ac1a50d6c19986fb532b19a62e4caae9,Insert.java,AOIS,mytemp1 = a[i];,mytemp1 = a[i]--;,1
c5469ca2bee19ccba9058e72e8ae84192366f1d9,Bisect.java,AORB,x = (M + x) / 2;,x = (M / x) / 2;,0
c5502b7cbb1a687068d9185c19352b9fe1cebae8,Triangle.java,AOIU,trian = trian + 1;,trian = -trian + 1;,1
c55981598d6b33821263ea31c13bcc113f87385f,Triangle.java,ROR,if (a <= 0 || b <= 0 || c <= 0) {,if (a <= 0 || b == 0 || c <= 0) {,0
c56d9ec54f14becdc212bbda6347c4e8ead2f054,Vector3D.java,AODU,if ((x >= -threshold) && (x <= threshold)) {,if (false) {,0
c57d1f9964866e574752ae8b242dc54b51279c9a,Defroster.java,AOIS,if (( We1_BA_DEF_ev_ctr0 >= ((  int ) 3250 )) && error_e > 0 && confirmation_e > 0),if (( We1_BA_DEF_ev_ctr0 >= ((  int ) 3250 )) && error_e-- > 0 && confirmation_e > 0),1
c57f19c7d96c428925149e60e5877dc46a5b0fbd,Triangle.java,ROR,if (a == c) {,if (a <= c) {,0
c5851a1f11ada30a460c1fcccd3134e28391bcca,WordUtils.java,ROR,for (int i = 0; i < strLen; i++) {,for (int i = 0; i <= strLen; i++) {,0
c5aa2866502078cbeb4669927dc3064aec822575,ArrayUtils.java,CR,if (newSize <= 0) {,if (newSize <= 1) {,0
c5ba7c616eb90a8185b96080a338eb6ac71df670,Triangle.java,AOIS,if (a + b < c || a + c < b || b + c < a) {,if (a + b < c || a + c < b || --b + c < a) {,0
c61d73dc593c9218fe50f24d78750d056417d097,Replace.c,AOIS,"junk = addstr(escjunk, dest, j, maxset);","junk = addstr(escjunk, dest, j, maxset++);",1
c6352c92013c7035d39862fbd4bb786443e40025,Triangle.java,AORB,trian = trian + 1;,trian = trian * 1;,0
c670766e07008cae069ceb4f7b4c42be0e411664,QuickSort.java,AOIS,while (lower <= upper) {,while (lower++ <= upper) {,0
c6721099ad264864892f78a3adfd62b52e97ce8e,Make.c,ABSI,"char *p = strchr (name, '('), *end = name + strlen (name) - 1;","char *p = strchr (abs(name), '('), *end = name + strlen (name) - 1;",1
c68c093a78742023f02298b34624070397813140,Bisect.java,CR,x = (M + x) / 2;,x = (M + x) / 0;,0
c6a5cff4446af61c597ccd8b3532e122617d824d,QuickSort.java,AORB,"swap( data, first, (first + last) / 2 );","swap( data, first, first + last );",0
c6af581db096df34b2e46fcb48bfd04046ff3748,Triangle.java,LOI,if (trian == 3 && b + c > a) {,if (~trian == 3 && b + c > a) {,0
c6c1f19186e5ce0fa8beaa0a83a11e19eb3696bd,Vector3D.java,AORB,double inverse  = 1 / Math.sqrt(x * x + z * z);,double inverse  = 1 / Math.sqrt(x / x + z * z);,0
c6c4780adc18478d123d5a6d33afe1511d90ae6c,Triangle.java,,if (a <= 0 || b <= 0 || c <= 0) {,if (a <= 0 || b <= 0) {,0
c6d486099117d11339949fbce28ebb14478fc9c3,Hashmap.c,AOIS,"if (strcmp(m->data[curr].key,key)==0){","if (strcmp(m->data[curr].key++,key)==0){",1
c6f0acd8244445d600c18f10b1dfc5ff0ef25ee9,Triangle.java,CDL,if (trian == 1 && a + b > c) {,if (a + b > c) {,1
c6ffe23d16509b022afaf449705cd1dc2a932a11,Triangle.java,ROD,if (a == c) {,if (true) {,0
c70050462b5176d8564453ab20aa79da8067227b,QuickSort.java,LOI,if (first < upper - 1) {,if (first < ~upper - 1) {,0
c702c8546bccc4368e81bc57542f7838b85989e9,ArrayUtils.java,ROR,if (startIndex < 0) {,if (startIndex <= 0) {,0
c74063033e4786eb7f386f1290512000d3ba4025,Space.c,AOIS,ch = (*tp)->info;,ch = (*tp)->info++;,1
c752d6331a0691c46f53dea01f630410991b6c0b,Make.c,AOIU,return dos_filename;,return dos_filename++;,1
c7694308a6e382708102b8d2316edb9b1b26416d,Calendar.c,AOIS,return day_code;,return day_code++;,1
c76e8c78be0bbfdd4250ad3781ff74f963ec51ae,ArrayUtils.java,ROR,if (array[i] >= min && array[i] <= max) {,if (array[i] >= min && array[i] == max) {,0
c777d71570d43560acc8131bee4169688a461591,Triangle.java,AOIS,if (trian > 3) {,if (trian-- > 3) {,0
c77dc1a82f680e6ba1dab2bdf3c945feacedb114,Hashmap.c,ABSI,"curr = hashmap_hash_int(m, key);","curr = hashmap_hash_int(m, abs(key));",1
c781885ba76ff4c01084a093f8113bdb454f3697,Calendar.c,AORB,if(year% 4==0 && year%100 != 0 || year%400==0),if(year% 4==0 && year%100 != 0 || year-400==0),0
c78ba315996fb6e9541b3b55c2c8d449b764fb51,XmlFriendlyNameCoder.java,AORB,i += escapeCharReplacement.length() - 1;,i += escapeCharReplacement.length() / 1;,0
c7930aba7a64271231c5a05f2b8f70127044603a,XmlFriendlyNameCoder.java,ROD,for (; i < length; i++ ) {,for (; false; i++ ) {,1
c7a76b9f23e6a48f67717037e396f788ab443afa,Triangle.c,ABSI,c=t;,c=abs(t);,1
c7b4b62937a6f955f8a0b2a10d77f76804153d44,Defroster.java,ROR,if (( We1_BA_DEF_ev_ctr1 >= ((  int ) 1000 )) && ( confirmation_e == 0 ) && ( ControlElement_DEF == 0 )),if (( We1_BA_DEF_ev_ctr1 == ((  int ) 1000 )) && ( confirmation_e == 0 ) && ( ControlElement_DEF == 0 )),1
c7d215c22902140d679ae7fca661af8ee186ea57,QuickSort.java,AORB,"swap( data, data.length - 1, max );","swap( data, data.length, max );",0
c7ee920e29eec2a87befa683e26a42c6f5acb2bb,Triangle.java,LOI,if (b == c) {,if (b == ~c) {,0
c7ff84869c95a930c252cfcf941160277c1006f6,Defroster.java,AOIS,We1_BA_DEF = We1_BA_DEF_ev_ctr2 * We1_BA_DEF_ev_ctr2 - ( We1_BA_DEF_ev_ctr3 - 1000);,We1_BA_DEF = ++We1_BA_DEF_ev_ctr2 * We1_BA_DEF_ev_ctr2 - ( We1_BA_DEF_ev_ctr3 - 1000);,1
c80cfd946267b273690f9cf0fe7591ea0bd67c34,Triangle.java,CR,if (trian == 1 && a + b > c) {,if (trian == 0 && a + b > c) {,0
c812f10c53e76d7fc0448ffeff3bfdf5bb473912,Triangle.java,ROR,if (a <= 0 || b <= 0 || c <= 0) {,if (a <= 0 || b <= 0 || c < 0) {,0
c8214ef8df3c49af5b61a3c6910dd494876e16b4,ArrayUtils.java,AOIU,startIndex = array.length - 1;,startIndex = array.length - -1;,0
c82fc724925e70537b6e7093db0b7033ca604cd7,Insert.java,ROR,if (a[i] > number) {,if (a[i] >= number) {,1
c835a9876ab171fcc76b5f90633a177f9788bf3e,Triangle.java,AOIU,if (a <= 0 || b <= 0 || c <= 0) {,if (a <= -1 || b <= -1 || c <= -1) {,0
c836cb9579d3c1543cc8f9dc5750a514d298d894,Triangle.java,ROR,if (b == c) {,if (b <= c) {,0
c867b90cddec224dae6721f7b3e44a930233a4e9,ArrayUtils.java,CR,for (int i = startIndex; i >= 0; i--) {,for (int i = startIndex; i >= 1; i--) {,0
c8ab61b3460b332d31d7e69324e52a4d479154f7,Triangle.java,ROR,if (a + b < c || a + c < b || b + c < a) {,if (a + b < c || a + c < b || b + c <= a) {,0
c8adfe6d21797babcc8f63a95ad217b290976c94,ArrayUtils.java,ROR,if (valueToFind == array[i]) {,if (valueToFind >= array[i]) {,0
c8cb7d8e605a7c7805737c1c048ca0cec4297475,Bisect.java,AORB,x = (m + x) / 2;,x = m + x + 2;,0
c8ce7e41c1b6bcf0f45b39e279b6a9593a856430,ArrayUtils.java,ROD,if (array == null) {,if (false) {,0
c8d3f2ed76d1c2393a73c4e2d3b6041f28537fbd,XmlFriendlyNameCoder.java,ROR,if (i == length) {,if (i >= length) {,1
c8e4e5b4d8f079adec35e1a3ab9eb3527cdd4289,ArrayUtils.java,CR,"System.arraycopy(array, startIndexInclusive, subarray, 0, newSize);","System.arraycopy(array, startIndexInclusive, subarray, 1, newSize);",0
c8ea4bbdc6e90fbd5696ad3ce4917e9b8c906acb,Profit.c,AOIS,bonus=bonus10+(i-1000000)*0.01;,bonus=bonus10+(i---1000000)*0.01;,1
c9116929aa78a5b2fcf96717975f8ed62a8fe8be,ArrayUtils.java,ROD,if (endIndexExclusive > array.length) {,if (false) {,0
c916e33b688a999cf7108b5d427b6b4922c5339c,Defroster.java,AOIS,if ( request > 0 && ( error_e == 0)),if ( request > 0 && ( error_e++ == 0)),1
c91e955b1f67514e0062ce7d654e83ade9ce86f2,Triangle.java,AORB,if (a + b < c || a + c < b || b + c < a) {,if (a + b < c || a + c < b || b * c < a) {,0
